Id	Hostname	Label	Pagerank
78226	www.netdoctor.co.uk	nonspam	4.848644056174143e-05
78296	www.netsecrets.co.uk	nonspam	3.167987236585818e-05
78379	www.nevardroland.co.uk	nonspam	6.078001138950761e-06
78396	www.nevisrange.co.uk	nonspam	2.571863774327915e-05
78459	www.newburyrfc.co.uk	nonspam	4.242610394842174e-06
78556	www.newforestfurniture.co.uk	nonspam	7.08479336062409e-06
78693	www.newquaywaterworld.co.uk	nonspam	4.1267860926029705e-06
78744	www.newsteam.co.uk	nonspam	4.976906388164509e-06
78780	www.newtownstboswells.bordernet.co.uk	nonspam	6.085397652536115e-06
78826	www.nfauto.co.uk	nonspam	4.062740054251286e-06
79035	www.nie.co.uk	nonspam	1.0384464049968271e-05
79054	www.nigelblake.co.uk	nonspam	3.148013385716384e-06
79147	www.nirailways.co.uk	nonspam	9.282223737061274e-06
79361	www.nofearbridge.co.uk	nonspam	3.4073893374341446e-06
79507	www.norland.co.uk	nonspam	4.4020537726696035e-06
79694	www.northern-electric.co.uk	spam	4.773405816011794e-06
79960	www.norwichlanes.co.uk	nonspam	7.6002820042221855e-06
79962	www.norwichontheweb.co.uk	spam	5.214870857172814e-06
80063	www.nottscounty-mad.co.uk	nonspam	2.9112587958757314e-06
80087	www.novadirectmail.co.uk	nonspam	6.6763177723342e-06
80124	www.npbs-commercial-mortgages.co.uk	nonspam	3.2987147293253486e-06
80254	www.ntet.co.uk	nonspam	7.270757843109857e-06
80445	www.nwdnb.co.uk	nonspam	3.0856602458590994e-06
80449	www.nwemail.co.uk	nonspam	1.0209930184831997e-05
80603	www.oaklandsholidaysdevon.co.uk	nonspam	7.350041099945335e-06
80817	www.octoplus.co.uk	nonspam	3.128624707015836e-06
80893	www.offasdyke.demon.co.uk	nonspam	7.3248263465530424e-06
81351	www.omnitrack.co.uk	nonspam	3.5368070772068504e-06
81407	www.oneoffwebdesign.co.uk	nonspam	6.931307112209028e-06
81517	www.onsitetech.co.uk	nonspam	4.154639617999282e-06
81570	www.opendooraikido.fsnet.co.uk	nonspam	5.48130773091303e-06
81784	www.orchidinfo.co.uk	nonspam	1.0808910104358057e-05
81790	www.ordnancesurvey.co.uk	nonspam	6.441994431226618e-05
81899	www.orkneytoday.co.uk	nonspam	6.8382618549105716e-06
82149	www.outdooraccessories.co.uk	nonspam	1.214832831536968e-05
82157	www.outdooreducation.co.uk	nonspam	2.9423527716123488e-06
82169	www.outdoorstaff.co.uk	nonspam	2.75293910176464e-06
82296	www.oxfam.co.uk	nonspam	1.557030125441002e-05
82314	www.oxfordarch.co.uk	nonspam	6.198325097323318e-06
82437	www.ozart.co.uk	nonspam	8.753038554548006e-06
82458	www.p-t-cook.freeserve.co.uk	nonspam	2.7572583764667546e-06
82477	www.pace.co.uk	nonspam	6.684057260150155e-06
82530	www.padstow-cornwall.co.uk	nonspam	3.829535105834363e-06
82773	www.paperpassiondesign.co.uk	nonspam	3.450610658568138e-06
82822	www.paragonmartialarts.co.uk	nonspam	6.481916742588699e-06
82916	www.parkers.co.uk	nonspam	1.5352811190111253e-05
82991	www.parkwelding.co.uk	nonspam	8.38682279880838e-06
83319	www.paulwhiteltd.co.uk	nonspam	9.465069050274157e-06
83444	www.pcformat.co.uk	nonspam	3.4754554585897653e-06
83461	www.pcmag.co.uk	nonspam	3.838834497154618e-06
83476	www.pcpro.co.uk	nonspam	6.841623852621235e-05
83815	www.penhome.co.uk	nonspam	4.032653355983741e-06
83857	www.penninewaterways.co.uk	nonspam	1.0948427997410898e-05
83949	www.penvithbarns.co.uk	nonspam	3.3592778450161954e-06
83975	www.peoplecentred.co.uk	nonspam	5.247239623935846e-06
83991	www.pepegarden.co.uk	nonspam	4.4065174291934095e-06
84022	www.perception.co.uk	nonspam	5.034485601993979e-06
84116	www.permits2work.co.uk	nonspam	2.962630812225025e-06
84219	www.pet-supermarket.co.uk	spam	4.634409514146026e-06
84220	www.pet-tag.co.uk	spam	3.6278365629530058e-06
84352	www.petes-eats.co.uk	nonspam	3.970150718274275e-06
84395	www.pets-supply.co.uk	nonspam	9.829190463721734e-06
84707	www.phones2udirect.co.uk	nonspam	4.093330901905295e-06
84747	www.photogold.co.uk	nonspam	4.317262865749967e-06
84832	www.physiodirectory.co.uk	nonspam	5.604915938729837e-06
84936	www.piesoftwareinc.co.uk	nonspam	8.844379847713974e-06
85183	www.pixelimage.co.uk	nonspam	4.029338329797019e-06
85275	www.planc.co.uk	nonspam	3.427884826531395e-06
85276	www.plancraft.co.uk	nonspam	5.595951201278115e-06
85500	www.plumbago.co.uk	nonspam	3.5036935592972883e-06
85665	www.poetsgraves.co.uk	nonspam	2.841644120508127e-06
85794	www.polyimage.co.uk	nonspam	3.3293343190263886e-06
85804	www.polyprint.co.uk	nonspam	4.198125953186571e-06
85931	www.porcelain-shirepottery.co.uk	nonspam	3.345823074119434e-06
86036	www.portmanteauceramics.co.uk	nonspam	2.754255188218825e-06
86045	www.portoflarne.co.uk	nonspam	4.487746624068176e-06
86181	www.postpack.co.uk	nonspam	3.087168299740124e-06
86183	www.postpals.co.uk	nonspam	7.26517885442928e-06
86202	www.potn.co.uk	nonspam	3.548330908482083e-06
86262	www.powergen.co.uk	nonspam	2.2270110034408846e-05
86387	www.prague-hotel.co.uk	nonspam	3.0823754665831216e-05
86588	www.prestigeaudio.co.uk	nonspam	2.714351901524247e-06
86644	www.prettyclever.co.uk	nonspam	3.273279399533905e-06
86709	www.primaveramusic.co.uk	nonspam	2.8339244429309862e-06
86915	www.proadventure.co.uk	nonspam	2.9962693720468154e-06
86949	www.proclimber.co.uk	nonspam	2.803227306389172e-06
87102	www.property-week.co.uk	nonspam	3.828399037250861e-06
87138	www.propertytaxation.co.uk	nonspam	7.177293671950257e-06
87261	www.psakeepsafe.co.uk	spam	3.0373340820286283e-06
87265	www.psbooks.co.uk	nonspam	3.8142647906071223e-06
87502	www.punkoiuk.co.uk	nonspam	7.820311131385458e-06
87585	www.purpleonion.co.uk	nonspam	8.763640768243779e-06
87601	www.pushbikes.freeserve.co.uk	nonspam	3.5809623071223046e-06
87738	www.qhotels.co.uk	nonspam	1.534346902528671e-05
87838	www.quality-site-finder.co.uk	spam	1.0048076807384083e-05
87960	www.queensclub.co.uk	nonspam	2.8590901059644888e-06
88160	www.racewalkingassociation.btinternet.co.uk	nonspam	3.5806418550086126e-06
88215	www.radio-therapy.co.uk	nonspam	4.07231844860478e-06
88228	www.radiodata.co.uk	nonspam	4.855366418761976e-06
88327	www.railcentre.co.uk	nonspam	3.440815394316885e-06
88347	www.railtrack.co.uk	nonspam	0.00014275224438763681
88459	www.ramair.co.uk	nonspam	3.7510553527156397e-06
88471	www.ramblingroads.co.uk	nonspam	1.5483941900810444e-05
88698	www.raywilson.co.uk	nonspam	3.0977153686654137e-06
88897	www.reading-guide.co.uk	nonspam	3.746969254187752e-06
89053	www.recordstore.co.uk	nonspam	2.9219234025035017e-06
89388	www.regalhotels.co.uk	nonspam	5.571838901771184e-06
89414	www.regenerationem.co.uk	nonspam	4.680636838118008e-06
89608	www.renewalcc.co.uk	nonspam	3.538580635665997e-06
89749	www.restormelarts.co.uk	nonspam	4.068863382148909e-06
89778	www.retractableawnings.co.uk	nonspam	8.92805033117598e-06
89819	www.revelator.co.uk	nonspam	1.626716197757763e-05
89842	www.revolving-doors.co.uk	nonspam	4.579410864389804e-06
89953	www.rhonealpes-tourism.co.uk	nonspam	1.4100615128484206e-05
90201	www.ridinghols-scotland.co.uk	nonspam	7.2943787015575346e-06
90375	www.riversanimalhousing.co.uk	spam	4.74261142026372e-06
90418	www.rivertiltpark.co.uk	nonspam	3.4099706730814763e-06
90967	www.romans.co.uk	nonspam	4.529583370079234e-06
91052	www.rookinhouse.freeserve.co.uk	nonspam	3.4454986264095914e-06
91356	www.roxburgh.bordernet.co.uk	nonspam	2.820364701975166e-06
91595	www.rsownersclub.co.uk	nonspam	4.107638642723181e-06
91657	www.rubbadubbadoo.co.uk	nonspam	5.60509401907244e-06
91878	www.rvlimos.co.uk	nonspam	4.489200418518186e-06
91931	www.ryedale-hotel.co.uk	nonspam	3.4963815625035686e-06
91958	www.ryouko.demon.co.uk	nonspam	5.864578917102719e-06
91970	www.s-cool.co.uk	nonspam	3.0335158490874433e-05
92286	www.saintsfc.co.uk	nonspam	2.759885200852175e-05
92309	www.salcombeinformation.co.uk	nonspam	4.839732621605322e-06
92581	www.sandline-learning.co.uk	nonspam	1.365913793999286e-05
92604	www.sandrinemaugy.co.uk	nonspam	7.963978278048072e-06
92613	www.sandsresort.co.uk	nonspam	5.83258981943235e-06
92800	www.saturnv.co.uk	nonspam	2.811839043457721e-06
92802	www.saucony.co.uk	nonspam	1.0027287975204952e-05
92956	www.sbuwest.freeserve.co.uk	nonspam	3.333393704469725e-06
92978	www.scalemodels.co.uk	nonspam	3.0149867556745976e-06
93019	www.scapackaging.co.uk	nonspam	3.378029142342789e-06
93082	www.scenicgardens.co.uk	nonspam	5.863705629629459e-06
93108	www.schluter.co.uk	nonspam	2.9771922145317952e-06
93304	www.scorrie.co.uk	nonspam	3.145993109714538e-06
93330	www.scotcycle.co.uk	nonspam	4.323395463325177e-06
93340	www.scotiacharters.co.uk	nonspam	3.152769311779257e-06
93356	www.scotland-index.co.uk	nonspam	7.132863060763122e-06
93381	www.scotlandview.co.uk	nonspam	3.689399941974688e-06
93386	www.scotlinetours.co.uk	nonspam	4.572971424371094e-06
93418	www.scottdesignco.co.uk	nonspam	2.725026252548682e-06
93525	www.scottishgourmetfood.co.uk	nonspam	3.5288522714269973e-06
93672	www.screenwm.co.uk	nonspam	8.741913329007647e-06
93729	www.scuba.co.uk	nonspam	4.206424559167634e-06
93871	www.seafrance.co.uk	nonspam	8.86550883573532e-06
94248	www.selfcateringcottagesdevon.co.uk	nonspam	1.029101427623381e-05
94308	www.semplefraser.co.uk	nonspam	2.9542846671860226e-06
94323	www.sencevalleymarketingcommunications.co.uk	nonspam	3.518065919158533e-06
94330	www.sendsomeflowers.co.uk	nonspam	5.358979736743262e-06
94852	www.sheffieldforum.co.uk	nonspam	7.278050430360492e-06
95020	www.shimbo.co.uk	nonspam	3.6455215029331503e-06
95039	www.shipleyjuniors.co.uk	nonspam	2.7364356695765278e-06
95090	www.shmdesign.co.uk	nonspam	2.9750079204144094e-06
95091	www.shntv.freeserve.co.uk	nonspam	3.0781527057463e-06
95131	www.shop.co.uk	spam	1.4145451432143597e-05
95137	www.shop4sport.co.uk	nonspam	2.7027266971033475e-06
95365	www.sidenet.co.uk	nonspam	5.121972932593358e-06
95388	www.sifa.co.uk	nonspam	3.4771477228728592e-06
95478	www.silkflowersdecoflora.co.uk	nonspam	4.32413794500859e-06
95508	www.silverdale.mistral.co.uk	nonspam	8.943244083523108e-06
95652	www.simplybiz.co.uk	nonspam	8.159693421308332e-06
95676	www.simplypoolandsnooker.co.uk	nonspam	8.666786018341929e-06
95679	www.simplyscilly.co.uk	nonspam	1.1049307971117076e-05
95751	www.singto.co.uk	nonspam	3.1247248254392853e-06
95752	www.singularity.co.uk	nonspam	4.1764614296275365e-06
96061	www.skyehomes.co.uk	nonspam	8.138124262511392e-06
96067	www.skyescene.co.uk	nonspam	4.043919590470192e-06
96209	www.slm-leisure.co.uk	nonspam	3.860229584864979e-06
96219	www.slot-cars.co.uk	nonspam	3.633096655960261e-06
96289	www.smallholding-wales.co.uk	nonspam	4.076350037301718e-06
96329	www.smartdevonhomes.co.uk	nonspam	1.0343031580831006e-05
96447	www.smithsgore.co.uk	nonspam	6.440738775578486e-06
96511	www.smtl.co.uk	nonspam	3.96017812050382e-06
96550	www.sndc.demon.co.uk	nonspam	1.2179554389929973e-05
96616	www.snowdonrailway.co.uk	nonspam	1.6047298430282755e-05
96977	www.somcom.co.uk	nonspam	3.547155925527431e-06
96988	www.somerset-holiday-vacation-cottages.co.uk	nonspam	5.054705029190873e-06
97004	www.somersetcarnivals.co.uk	nonspam	5.163374052216067e-06
97075	www.sonypictures.co.uk	nonspam	1.4904010121241054e-05
97094	www.soraya.co.uk	nonspam	2.8803349669200605e-06
97275	www.southbucksbridgecentre.co.uk	nonspam	7.899671321165795e-06
97458	www.southshields-sanddancers.co.uk	nonspam	3.0255596742948847e-06
97541	www.sovereigntracking.co.uk	nonspam	7.142009643409938e-06
97726	www.specialdayinvitations.co.uk	nonspam	1.1254702406389713e-05
97857	www.spiderwebsystems.co.uk	nonspam	9.309059408360162e-06
98034	www.sportsbikeshop.co.uk	nonspam	5.2427295709478215e-06
98334	www.sstl.co.uk	nonspam	1.2070469927940844e-05
98480	www.st-mellion.co.uk	nonspam	8.35481658392036e-06
98744	www.stanford-in-the-vale.co.uk	nonspam	4.073098962667839e-06
98852	www.starinacar.co.uk	nonspam	3.7322907788451433e-06
98876	www.starsol.co.uk	nonspam	4.290135763010563e-06
98884	www.startclean.co.uk	nonspam	5.383393753739034e-06
98908	www.staticholidaycaravans.co.uk	nonspam	8.160667621105322e-06
98924	www.statistics.006.free-counter.co.uk	spam	2.344186849362277e-05
98977	www.stayinstandrews.co.uk	nonspam	7.895705385843882e-06
99207	www.stepstone.co.uk	nonspam	5.455946807756756e-06
99434	www.stives-cornwall.co.uk	nonspam	1.0049892216333756e-05
99454	www.stivestrust.co.uk	nonspam	3.6870667267077575e-06
99482	www.stjohns.co.uk	nonspam	4.613073764883975e-06
99696	www.stocktonscouts.co.uk	nonspam	4.720540707718896e-06
99742	www.stoneaston.co.uk	nonspam	1.684798731663243e-05
99917	www.stpauls.co.uk	nonspam	2.9157146995256867e-05
99971	www.straight2web.co.uk	nonspam	3.7815011471418807e-06
100055	www.strawberrysoup.co.uk	nonspam	3.8728215481531065e-06
100172	www.stroudhillpark.co.uk	nonspam	2.736775026462742e-06
100566	www.summer-buildings-online.co.uk	nonspam	3.2161637391923215e-06
100755	www.superbike-news.co.uk	nonspam	1.3015060817413698e-05
100784	www.superleague.co.uk	nonspam	8.318090718624587e-06
100812	www.suppliersnearby.co.uk	spam	1.0139573558430492e-05
101002	www.sussexcoast.co.uk	nonspam	2.9881396227494e-06
101129	www.swalec.co.uk	nonspam	1.24586813452114e-05
101161	www.swanaround.co.uk	nonspam	3.7205049146287255e-06
101447	www.sylviamilne.btinternet.co.uk	nonspam	2.967501757584081e-06
101561	www.sywellaerodrome.co.uk	nonspam	5.572730740399163e-06
101576	www.t-mobile.co.uk	nonspam	3.3599129617776054e-05
101621	www.tachyon-tv.co.uk	nonspam	3.3977005176444758e-06
101946	www.tarotlaura.co.uk	nonspam	5.0376494572105385e-06
101990	www.tasticmedia.co.uk	nonspam	3.0481541977566347e-06
102250	www.teamdiscovery.co.uk	nonspam	6.583894112214957e-05
102324	www.technobots.co.uk	nonspam	3.881326272513149e-06
102466	www.telephonesonline.co.uk	nonspam	3.7003084455565506e-06
102936	www.the-lot.co.uk	nonspam	4.524849193045435e-06
103015	www.the-wateringhole.co.uk	nonspam	1.7174397372479335e-05
103027	www.the100club.co.uk	nonspam	6.208744400584544e-06
103129	www.thebabycafe.co.uk	nonspam	3.4056952209726508e-06
103226	www.thebluechip.co.uk	nonspam	4.069340418950662e-06
103435	www.thecornishcyderfarm.co.uk	nonspam	5.321104252993602e-06
103571	www.thefca.co.uk	nonspam	4.546018510013166e-06
103598	www.thefloatypenzone.co.uk	nonspam	3.344234440216896e-06
103637	www.thefull360.co.uk	nonspam	1.1726675203719053e-05
103638	www.thefurnituredirectory.co.uk	spam	3.9949006622065114e-06
103657	www.thegardenplanner.co.uk	nonspam	8.571084036743513e-06
103697	www.thegoodnews.co.uk	nonspam	6.016292743369555e-06
103831	www.thehypnotherapyassociation.co.uk	nonspam	1.546948257347429e-05
103879	www.thekeay.co.uk	nonspam	3.3048497636884814e-06
103882	www.thekenathercentre.co.uk	nonspam	7.474731813356159e-06
104017	www.themarinahotel.co.uk	nonspam	3.718106591498422e-06
104209	www.thepacemakers.co.uk	nonspam	4.203293523807198e-06
104215	www.thepapermillshop.co.uk	nonspam	3.4596984031528898e-06
104449	www.thescotsmanhotel.co.uk	nonspam	1.1345727935356237e-05
104453	www.thescreencompany.co.uk	nonspam	3.104955058640212e-06
104480	www.theshopping-centre.co.uk	spam	1.0320617165071689e-05
104589	www.theteachernet.co.uk	nonspam	3.920870895689058e-06
104601	www.thetfordtownfc.fsnet.co.uk	nonspam	2.8878073907278533e-06
104619	www.thetimescreme.co.uk	nonspam	1.3533036511059556e-05
104700	www.thewebbothy.co.uk	nonspam	3.8020489285096943e-06
104757	www.thewoodcarver.co.uk	nonspam	4.66342801981489e-06
104871	www.thisisyork.co.uk	nonspam	2.100645566963514e-05
105128	www.tichbornes.co.uk	nonspam	5.769437955820314e-06
105261	www.timcointernet.co.uk	spam	4.375192137236299e-06
105270	www.timecapsulegifts.co.uk	nonspam	3.6212413497971682e-06
105302	www.timico.co.uk	nonspam	3.247325202913818e-06
105323	www.timsibley.co.uk	spam	2.9480585977710433e-06
105344	www.tinies.co.uk	nonspam	2.9514604360793455e-06
105574	www.tokyo-express.co.uk	nonspam	3.055477831220586e-06
105603	www.tomcc.demon.co.uk	nonspam	5.776863822005806e-06
105623	www.tomphillips.co.uk	nonspam	3.363196398183729e-06
105715	www.top-mobile-phones.co.uk	spam	4.851518451141159e-06
105718	www.top-teks.co.uk	nonspam	8.311620785125826e-06
105762	www.topitall.co.uk	nonspam	2.8673520617902075e-06
105876	www.total-tranquillity.co.uk	nonspam	2.908825038237281e-06
105877	www.total-websight.co.uk	nonspam	6.596420089323624e-06
105926	www.totaltransformation.co.uk	nonspam	3.2341736108970156e-06
106022	www.towergate.co.uk	nonspam	5.323560389077079e-06
106132	www.tqre.co.uk	nonspam	5.764197948807573e-06
106238	www.traffordcentre.co.uk	nonspam	1.665788950886191e-05
106306	www.trampoline.co.uk	nonspam	4.422065310858503e-06
106328	www.transair.co.uk	nonspam	1.3631258949165535e-05
106528	www.trebah-garden.co.uk	nonspam	1.3683409063079944e-05
106587	www.tregoydriding.co.uk	nonspam	2.9687096682991474e-06
106622	www.trendm.co.uk	nonspam	3.2843118901217006e-06
106741	www.trikeshop.co.uk	nonspam	4.6882149750301544e-06
106865	www.trouthotel.co.uk	nonspam	4.413107160254655e-06
106914	www.truprint.co.uk	nonspam	2.9046040642743976e-06
106962	www.tshirt.co.uk	nonspam	2.7458579251888113e-06
107047	www.tudor-rose-antiques.co.uk	nonspam	8.458674011514206e-06
107081	www.tulliehouse.co.uk	nonspam	1.8314686790031385e-05
107234	www.twarchers.co.uk	nonspam	2.7019028269291005e-06
107244	www.tweedvalleyguides.co.uk	spam	4.014418101075243e-06
107288	www.twjc.co.uk	nonspam	3.0086725381258824e-06
107319	www.twp-designs.co.uk	nonspam	9.660269239652312e-06
107414	www.tyrrellspotatochips.co.uk	nonspam	8.425477578616737e-06
107507	www.ufhhypnotics.co.uk	nonspam	5.873162169764939e-06
107550	www.uk-chauffeur-hire.co.uk	nonspam	2.917538713424616e-06
107576	www.uk-footballclubsdirectory.co.uk	spam	2.977787295320718e-06
107590	www.uk-infocus.co.uk	spam	3.2126856569839035e-06
107610	www.uk-menshealthdirectory.co.uk	spam	3.7003714721448367e-06
107614	www.uk-mistress.co.uk	nonspam	1.3679342440224987e-05
107646	www.uk-shoponline.co.uk	spam	1.786743108040431e-05
107733	www.ukcontractsgb.co.uk	nonspam	2.764417462498113e-06
107923	www.uksflorists.co.uk	nonspam	4.849933261311588e-06
108000	www.ulbsterarmshotel.co.uk	nonspam	2.7589875740114047e-06
108464	www.usedbooksearch.co.uk	nonspam	5.17930273874681e-06
108527	www.uttoxeteradvertiser.co.uk	nonspam	3.6287344117128452e-06
108605	www.validateuk.co.uk	nonspam	8.740946350909015e-06
108752	www.vector7.co.uk	nonspam	2.1572654728144814e-05
108803	www.velnetdesigns.co.uk	spam	4.461899302087623e-06
108840	www.venuemasters.co.uk	nonspam	5.4606648130331734e-06
109023	www.victorycharters.co.uk	nonspam	2.7144905174899156e-06
109158	www.vincipark.co.uk	nonspam	3.5970432030229916e-06
109219	www.vip-girls.co.uk	nonspam	3.873702601438222e-06
109295	www.virtualviewing.co.uk	nonspam	7.104294649013681e-06
109335	www.visit-gloucestershire.co.uk	nonspam	5.847476212488809e-06
109345	www.visitbristol.co.uk	nonspam	4.642277284806088e-05
109659	www.vyrnwy-accommodation.co.uk	nonspam	3.744835719435579e-06
109665	www.w-co.co.uk	nonspam	6.988145280309314e-06
109703	www.wadebridgetownfc.co.uk	nonspam	4.1344259421296935e-06
109740	www.wakefield-aikido.co.uk	nonspam	4.5513593532958445e-06
109955	www.walton-chasers.co.uk	nonspam	4.694970223825028e-06
110201	www.waterbirth.co.uk	nonspam	3.178056038603248e-06
110251	www.waterpointservices.co.uk	nonspam	2.760126661720722e-06
110463	www.wdcs.co.uk	nonspam	2.9560284166336534e-06
110575	www.web4marketing.co.uk	nonspam	6.80081133153987e-06
110835	www.weeedirective.co.uk	nonspam	4.758104157804234e-06
111400	www.westraak.co.uk	nonspam	2.853049153814637e-06
111401	www.westray-orkney.co.uk	nonspam	4.096903902579916e-06
111502	www.weymouthlifeguards.co.uk	nonspam	2.790646417119298e-06
111767	www.whitelodgefarmcottages.co.uk	nonspam	4.1830704954744935e-06
111883	www.whtimes.co.uk	nonspam	3.560622809659838e-06
111960	www.wight-equestrian.co.uk	nonspam	3.013584316740586e-06
111982	www.wilburyschool.co.uk	nonspam	3.1387074552764586e-06
111994	www.wild-trevigue.co.uk	nonspam	3.270741438945169e-06
112025	www.wildfrench.co.uk	nonspam	5.01878988312505e-06
112176	www.willowssportscentre.co.uk	nonspam	9.155588853180548e-06
112182	www.willowtreecrafts.co.uk	nonspam	4.813034932628367e-06
112432	www.winhall.co.uk	nonspam	4.654301859773934e-06
112491	www.wirksworthfestival.co.uk	nonspam	3.1597732977189156e-06
112514	www.wisbech-standard.co.uk	spam	2.9443856939124406e-06
112666	www.wmsafetycameras.co.uk	nonspam	4.270655521795955e-06
112737	www.wolverhampton-escorts-uk.co.uk	spam	3.455415959586084e-06
112847	www.woodenheartltd.co.uk	nonspam	4.77317471706215e-06
112919	www.woodlandyurts.co.uk	nonspam	3.138738688826847e-06
113211	www.wow-gifts.co.uk	nonspam	3.7693085425448856e-06
113356	www.wsgreyhound.co.uk	nonspam	1.1464391044304567e-05
113446	www.wwwescort.co.uk	nonspam	4.857598382284282e-06
113474	www.wycombeswan.co.uk	nonspam	6.7402017453944295e-06
113489	www.wyetec.co.uk	nonspam	5.720425564873779e-06
113520	www.wyndhamparklodge.co.uk	nonspam	6.390069676527836e-06
113540	www.wytonband.co.uk	nonspam	5.231599883331323e-06
113691	www.yamaha-offroad-experience.co.uk	nonspam	5.867456818862184e-06
113783	www.yellowjersey.co.uk	nonspam	1.6964323536846066e-05
113801	www.yeos-farm-exeter.co.uk	nonspam	3.0205257954399407e-06
113812	www.yesl.co.uk	nonspam	2.0136411998366628e-05
114206	www.zdnet.co.uk	nonspam	2.023484731122899e-05
114351	www.zurich.co.uk	nonspam	2.2205959315598477e-05
114420	www2.thisisthenortheast.co.uk	nonspam	8.796374607151499e-06
